churned,id,customer_code,co_name,total_spend
0,2499,1631,Mitchell Reed and Anderson,1806.1
0,2500,1104,Martinez PLC,15555.41
1,2501,946,Taylor Brooks and Ruiz,59532.77
0,2502,1941,Mitchell Anderson and Kemp,77035.53
0,2503,2682,Kramer-Gibson,61558.13
0,2504,1621,Evans Group,11128.55
0,2505,2873,Reilly Group,55987.84
0,2506,2311,Sims-Cole,52895.7
0,2507,2807,Kim-Day,45007.02
0,2508,683,Harris Ltd,69579.91
0,2509,2210,Curtis Miller and Ferrell,57514.96
1,2510,1753,Morgan Taylor and Solomon,66184.98
0,2511,1885,Gray Drake and Lopez,74463.65
0,2512,1967,Robles-Rogers,72131.16
0,2513,2404,Crosby-Hernandez,49386.51
0,2514,1522,Young-Garcia,39716.37
0,2515,68,Nelson-Edwards,61966.6
0,2516,1081,Wagner-Love,62666.48
0,2517,559,Wright Group,32055.49
0,2518,265,Chandler-Flores,17478.85
0,2519,2235,Snyder-Green,49118.23
0,2520,2606,Berry-Brown,20257.02
1,2521,1723,Aguilar-Holt,57534.15
0,2522,672,Rogers Parker and Sloan,59405.14
0,2523,786,Wilson PLC,4039.49
0,2524,715,Davis Barnes and Smith,61797.62
0,2525,2061,Russell-Morgan,9697.63
0,2526,289,Austin Inc,51143.37
0,2527,245,Boone-Underwood,57867.42
0,2528,2296,Rodriguez Jackson and Reynolds,5078.76
0,2529,2673,Manning Group,22169.25
0,2530,1495,Lee-Dawson,41001.49
0,2531,160,Peters-Davidson,12629.88
0,2532,1567,Marshall-Cooper,4580.79
0,2533,1481,Davidson-Brown,4267.52
0,2534,2651,Owens Ltd,12104.04
0,2535,2064,Gilbert-Villanueva,24659.85
0,2536,1197,Mcclain Inc,18197.47
0,2537,1712,Grant-Chase,50720.71
0,2538,2171,Hill-Kelly,50440.08
0,2539,197,Bowers LLC,36371.62
0,2540,762,Watkins LLC,30774.3
0,2541,868,Melton Hendrix and Hammond,1437.27
0,2542,1326,Parks-Ramirez,4230.69
0,2543,642,Medina Ltd,66435.63
0,2544,940,Snyder Ltd,62293.07
0,2545,1773,Myers Martin and Wilkins,2853.41
0,2546,2054,Austin Ltd,17797.01
1,2547,1392,Bass Cox and Miller,76418.56
0,2548,2715,Bailey-Little,33732.86
0,2549,1922,Leon-Howell,13811.32
0,2550,225,Burton PLC,6367.54
0,2551,1292,Johnson Torres and Brown,78299.1
0,2552,1025,Smith-Lindsey,75687.89
0,2553,111,Jacobson Tucker and West,76225.99
1,2554,2567,King LLC,54557.33
0,2555,1180,Rice-Ingram,35306.71
0,2556,485,Lambert-Benson,6498.39
0,2557,2847,Dominguez Ltd,66010.82
0,2558,236,Gallagher-Ross,65801.6
0,2559,2406,Reyes Peterson and George,17976.25
0,2560,882,Gilbert PLC,38197.37
0,2561,2717,Ramirez PLC,21390.29
0,2562,2931,Jackson Ltd,15379.8
0,2563,1293,Ramirez and Sons,18885.82
0,2564,458,Reed-Pacheco,22569.22
0,2565,2552,Stevens Inc,27610.97
0,2566,2954,Preston LLC,47576.07
0,2567,1424,Daniel-Miranda,44647.58
0,2568,1083,Smith Sweeney and Roman,13144.05
1,2569,1854,Brown-Kirk,13533.73
0,2570,2081,Gross Ltd,48770.44
0,2571,2543,Ellis Walsh and Pace,61987.64
0,2572,2073,Mathis Oneill and Blackwell,38180.25
0,2573,1231,Fleming Taylor and Smith,63272.56
0,2574,1953,Fisher LLC,78206.82
0,2575,1100,Johnson-Murray,2536.96
0,2576,108,Mcguire Inc,49812.88
0,2577,2705,Castro James and Hill,71398.64
0,2578,103,Larson-Mayer,51399.36
0,2579,1758,Miller Inc,60392.56
0,2580,2056,Armstrong and Sons,67101.14
0,2581,1882,Webster and Sons,65948.38
0,2582,1989,Smith and Sons,11613.63
0,2583,1240,Gibson-Evans,53042.04
0,2584,1810,Powers-Williams,79958.44
0,2585,696,Roberts Walter and Greene,32165.38
0,2586,2111,Elliott Group,18826.67
0,2587,1432,Norton-Turner,50200.3
0,2588,764,Weeks Ltd,29003.47
0,2589,2236,Kim Morrison and Hart,72678
0,2590,2332,Grimes Green and Jones,79204.89
1,2591,1691,Myers Shepherd and Barnes,50937.52
0,2592,1210,Smith LLC,37729.62
0,2593,1183,Moore-Rodriguez,17193.51
0,2594,1958,Flores Group,12747.68
0,2595,2212,Carlson LLC,74446.37
0,2596,11,Thompson Ferguson and Walker,21063.2
0,2597,1127,Kerr Pierce and Everett,1498.29
0,2598,342,Davidson-Solomon,53390.09
0,2599,110,Beck-Medina,19063.75
0,2600,1297,Smith Gregory and Davis,1219.18
0,2601,2364,Williams-Mcfarland,18817.87
0,2602,2178,Simmons Woods and Rodgers,46235.19
0,2603,688,Moore Group,53840.7
0,2604,1435,Williams-Hensley,13143.01
0,2605,704,Richardson PLC,37960.55
0,2606,1277,Anderson and Sons,61279.65
0,2607,2894,Brown-Flores,14804.53
0,2608,2987,Taylor Inc,36296.59
0,2609,2417,Steele PLC,49512.97
0,2610,2623,Lopez Massey and Nelson,49191.95
0,2611,1399,Duncan-Long,1809.87
1,2612,1219,Miller Inc,60175.24
0,2613,2396,Davis Hill and Flores,17134.91
0,2614,386,Doyle-Cook,56344.35
0,2615,620,Madden Caldwell and Lambert,8194.9
0,2616,2430,Reynolds Koch and Hanson,52177.24
0,2617,629,Page Ltd,47009.1
0,2618,88,Bennett PLC,70283.6
0,2619,2042,Adams-Rodriguez,27222.4
0,2620,1766,Mills Gonzales and Campbell,40071.48
0,2621,2846,Smith Taylor and Brock,29881.49
0,2622,204,Henson Franklin and Coleman,49429.87
0,2623,1928,Johnston-Meadows,2938.68
0,2624,347,Hernandez Ross and Chavez,31800.1
0,2625,1914,Shaw Group,51016.49
0,2626,43,Miller Ltd,48708.57
0,2627,2727,Gomez LLC,56896.26
0,2628,1170,Patton-Reyes,28439.18
0,2629,390,Bowen Inc,33982.26
0,2630,2734,Long Munoz and Burnett,33781.22
0,2631,1236,Ramos Ltd,33989.68
0,2632,2391,Huynh-Rodriguez,74115.86
0,2633,2324,Chaney Garcia and Atkins,16330.92
1,2634,678,Shepherd Thomas and Randolph,30233.18
0,2635,1594,Schmitt-Lopez,32303.34
0,2636,652,Andrade-Arroyo,67593.91
0,2637,1370,Roach LLC,32054.96
0,2638,1035,Le Group,57217.62
0,2639,416,Gray and Sons,46826.95
0,2640,360,Rodriguez Ewing and Stanley,23792.94
0,2641,235,Mack-Wang,66991.39
0,2642,802,Short-Gay,22720
0,2643,2568,Myers-Skinner,55447.71
0,2644,1099,Ward-Carpenter,67709.09
0,2645,87,Sellers Bright and Garcia,77033.62
0,2646,2791,Gray-Flynn,70151.64
0,2647,2483,Holland Inc,53902.31
0,2648,184,Stewart Ltd,71452.16
0,2649,1500,Raymond-Hunter,48419.93
1,2650,186,Holland-Bowman,25866.55
0,2651,1972,Lucas LLC,3204.44
0,2652,1493,Bryant-Baker,24241.93
0,2653,586,Lee Dixon and Anderson,63834.94
0,2654,702,Wright and Sons,18305.37
0,2655,1903,Gonzales Bryant and Robinson,3881.94
0,2656,630,Smith PLC,47146.39
0,2657,2634,Barrett Wolf and Briggs,53854.51
0,2658,2836,Moyer Wright and Williams,2119.49
0,2659,2090,Hill and Sons,70510.64
0,2660,2145,Odonnell PLC,2734.36
0,2661,2978,Gallegos Group,76697
0,2662,2369,Bates-Ryan,26430.07
0,2663,335,Gardner Group,26164.68
0,2664,901,Andersen Garcia and Ross,9214.83
0,2665,1378,Powell LLC,32719.98
0,2666,1148,Moran LLC,30367.58
0,2667,2726,Campbell Turner and Clark,48756.29
0,2668,369,Rodriguez LLC,17175.67
0,2669,1390,Daugherty Inc,33728.63
0,2670,1469,Berry-Bates,54742.39
0,2671,2989,Williams-Santos,31351.25
0,2672,1704,Jones Meyer and White,78859.41
0,2673,1722,Brown LLC,18967.32
0,2674,426,Mitchell-Shields,12787.66
0,2675,700,Gibbs-Ross,45016.19
0,2676,1646,Montoya Little and Wallace,67742.32
0,2677,1934,Walters and Sons,33230.94
0,2678,1047,Huang Buckley and Stevenson,53894.54
0,2679,524,Newton Owens and Miller,15312.91
0,2680,723,Anderson-Fox,49347.67
0,2681,1896,Scott Jones and Rivera,45068.15
0,2682,1698,Kim and Sons,27558.58
0,2683,656,Jackson-Garcia,18577.97
0,2684,2914,Perez Ltd,50149.55
0,2685,2393,Myers Barnes and Baird,75868.54
1,2686,1467,Jackson Inc,66977.27
1,2687,516,Pittman Ltd,26129.81
0,2688,1900,Gomez Ltd,26391.53
0,2689,26,Wallace-Miller,43714.86
0,2690,1777,Ball Inc,7102.8
0,2691,2908,Brown Mitchell and Davis,39714.32
0,2692,1029,Kirk Allen and Garrett,55411.13
0,2693,2308,Bryant Inc,31010.81
0,2694,2995,Griffith-Anderson,30262.83
0,2695,2733,Mullins-Rosales,39552.47
0,2696,1367,White-Ortiz,59394.32
0,2697,994,Graves-Williams,35115.18
0,2698,2442,Mcdowell and Sons,24685.04
0,2699,1581,Kim Diaz and English,69733.22
0,2700,1154,Horn Ltd,71598.47
0,2701,505,Garcia Perry and Kelley,63525.75
0,2702,1540,Stevenson-Doyle,73942.41
0,2703,2668,Howard Clarke and Washington,58088.47
0,2704,446,Lee Group,68723.13
0,2705,344,Woods-Wheeler,75392.85
0,2706,1337,Ball and Sons,26187.73
0,2707,1303,Mcclure-Taylor,57194.47
0,2708,1783,Yu-Washington,32088.78
0,2709,1348,Hernandez Inc,5659.76
0,2710,2423,Mcdaniel Group,65650.87
0,2711,2767,Morgan-Reid,76227.03
0,2712,1186,Cameron PLC,36289.81
0,2713,101,Sherman-Peterson,70979.93
0,2714,1640,Perry Inc,53931.31
0,2715,671,Olsen Ltd,3470.38
0,2716,2424,Russell and Sons,13286.19
0,2717,2930,Elliott-Peterson,59934.96
0,2718,54,Hendrix Boyer and Chandler,36718.03
0,2719,1925,Aguirre PLC,26483.87
0,2720,1752,Moore Nguyen and Dunn,51186.21
0,2721,78,Curtis Ltd,36172.7
0,2722,193,Parker Moore and Bryant,13012.83
0,2723,1721,Barnett Ramos and Meyer,40753.77
0,2724,358,Mason-King,77085.84
0,2725,1546,Ryan PLC,69866.14
0,2726,1118,Porter-Mitchell,22747.74
0,2727,974,Rodriguez and Sons,25830.11
0,2728,711,Barton LLC,64675.45
0,2729,2831,Mcdonald-Wilkins,28316.36
0,2730,2148,West Gray and Ferguson,5585.54
0,2731,1568,Thompson Wheeler and Jones,59789.06
0,2732,83,Dixon PLC,67448.77
0,2733,1946,Wright Group,44579.65
0,2734,1458,Joseph Inc,8851.69
0,2735,665,Sims Arnold and Cole,27097.56
0,2736,1720,Nelson Orozco and Bryant,52009.3
0,2737,2340,Williams LLC,58378.34
0,2738,1838,Kim LLC,15521.96
0,2739,2359,Griffin-Taylor,46886.86
0,2740,708,Smith Group,31902.3
0,2741,106,Snyder-Smith,69326.14
0,2742,194,Rhodes-Baird,17772.07
0,2743,1817,Yang Powell and Hood,8000.89
0,2744,863,Dixon PLC,73896.7
0,2745,1005,Pacheco Murphy and Bailey,78340.36
0,2746,1736,Wagner-Lang,72453.73
0,2747,1725,David Howard and Richardson,3805.68
0,2748,909,Butler LLC,25621.49
0,2749,724,Mckee-Brown,36759.07
0,2750,2454,Smith Ltd,37893.39
0,2751,1923,Ray and Sons,38389.19
0,2752,1071,King LLC,2029.16
0,2753,151,Hayes-Phillips,10305.07
0,2754,847,Ramirez-Fleming,44200.74
0,2755,2872,Duncan Inc,77585.94
0,2756,2400,Pennington-Martinez,52220.03
0,2757,1173,Adams Davis and Wilkinson,63482.91
0,2758,1247,Duncan Morris and Mathews,36980.67
0,2759,1735,Perez Group,25797.29
0,2760,2961,Webb Group,47346.85
0,2761,513,Jones-Murphy,6429.57
0,2762,2452,Yates Castro and Rose,2247.61
0,2763,1765,Trujillo-Baird,15648.28
1,2764,2012,Brown-Dominguez,14413.06
0,2765,91,Galloway Group,31278.42
0,2766,1142,Benton-Schwartz,73798.03
0,2767,2503,Preston Mora and Rodriguez,12437.96
0,2768,876,Morales Ltd,61687.32
0,2769,102,Taylor Inc,32597.31
0,2770,1475,Parrish-Moses,58812.99
0,2771,991,Smith LLC,79695.64
0,2772,2968,Shaffer LLC,12350.91
0,2773,1874,Wall Boyd and Higgins,40876.03
0,2774,2947,Braun-Banks,60019.59
0,2775,887,Rose Conrad and Stephens,75031.06
0,2776,760,Leach-Madden,58257.46
0,2777,1904,Williams LLC,74563.9
0,2778,2948,Arnold LLC,8412.53
0,2779,2646,Page Taylor and Robinson,6287.28
0,2780,1665,Parks Group,9308.55
0,2781,2523,Hickman-Washington,59973.8
0,2782,1425,Pham and Sons,55822.44
0,2783,127,Collins Inc,27118.29
0,2784,2536,Walsh and Sons,30465.18
0,2785,1288,Patterson-Schultz,22843.34
0,2786,854,Thomas Cooper and Hernandez,47297.1
0,2787,2923,Taylor Scott and Bush,35882.99
0,2788,504,George Blake and West,10991.29
0,2789,1993,Mcdaniel Andrade and Allen,62932.04
0,2790,1252,Flynn-Frazier,30920.31
0,2791,726,Baker-Hardy,10293.5
0,2792,157,Smith-Scott,66731.53
0,2793,523,Ferguson Garcia and Wolf,19466.04
1,2794,27,Richardson-Garcia,52411.56
0,2795,2276,Russo Group,75368.49
0,2796,2881,Greene PLC,79747.56
0,2797,1605,Mendez-Rocha,38843.86
0,2798,2294,Bailey-Powers,58743.59
0,2799,2641,Jackson-Atkins,6871.54
0,2800,278,Bowers Davis and Hensley,9478.14
0,2801,2500,Patterson Lam and Suarez,1925.74
0,2802,657,Dixon-Romero,32097.31
0,2803,1948,Young LLC,32527.64
0,2804,2228,Howard Obrien and Smith,22944.76
0,2805,2028,Jimenez Silva and Ramirez,51891.08
0,2806,2373,Smith Ltd,66469.3
0,2807,2712,Garcia-Small,36978.23
0,2808,35,Garcia-Hamilton,42607.76
0,2809,99,Reynolds Zimmerman and Cox,37440.5
1,2810,383,Smith Smith and Davis,27822.29
0,2811,1803,Page LLC,14548.77
0,2812,32,Aguilar LLC,35343.14
0,2813,908,Ross Group,45068.25
0,2814,1887,Brown Group,47491.52
0,2815,1483,Rodriguez Fowler and Oneal,46846.25
0,2816,1857,Johnson Group,16062.14
0,2817,2131,Gill-Hatfield,75584.84
0,2818,1798,Lewis-Williams,36530.34
0,2819,2505,Lopez Pope and Sullivan,73083.65
0,2820,936,Randolph Ltd,24687.07
0,2821,2751,Avila-Calhoun,18487.07
0,2822,2869,Stewart Ltd,17278.17
0,2823,1871,Powell Group,3303.32
0,2824,404,Sanchez PLC,12664.74
0,2825,1909,Barry-Bowen,48988.75
0,2826,2146,Wilcox Stephens and Romero,56316.9
0,2827,1549,Bell Group,77889.04
0,2828,1889,Christensen Gray and Gonzalez,23402.98
0,2829,2713,Case and Sons,13222.76
0,2830,2129,Olson Group,13461.66
0,2831,77,Rice Davis and Cannon,7563.52
1,2832,2386,Jones and Sons,66657.88
0,2833,564,Martinez and Sons,37792.71
0,2834,2074,Bush-Morris,72564.79
0,2835,1516,Evans-Mcpherson,70632.12
0,2836,2087,Caldwell PLC,7724.86
0,2837,1202,Lopez-Parks,1662.18
0,2838,2952,Trevino-Martin,16720.95
0,2839,1813,Washington-Miller,29029
0,2840,1924,Patterson-Williams,59727.12
0,2841,963,Shaw PLC,1009.57
0,2842,1138,Fuller-Martin,16508.48
0,2843,1095,Moore Inc,36923.71
0,2844,825,Sanchez Copeland and Flores,45457.95
0,2845,1893,Coleman Group,75872.29
0,2846,1566,Smith Singleton and Robinson,3176.2
0,2847,2633,Holmes Inc,76480.4
0,2848,1275,Armstrong Keller and Nelson,15191.73
0,2849,1541,Arnold-Henry,70725.91
0,2850,397,Rogers-Richardson,10186.92
0,2851,241,Malone Barnes and Chen,74079.98
0,2852,2840,Smith-Koch,17422.15
0,2853,716,Simmons Cook and Hunt,52755.92
0,2854,611,Gonzalez and Sons,69196.62
0,2855,894,James LLC,67223.65
0,2856,1056,Garcia and Sons,8952.19
0,2857,2002,Romero-Price,77816.33
0,2858,2068,Williams Mitchell and Stout,6240.06
0,2859,399,Jones PLC,47381.55
0,2860,677,West-Carroll,29575.99
0,2861,763,Lawson Ltd,38688.08
0,2862,1859,Gregory Martin and Roberts,44452.18
0,2863,237,Graham-Perez,21726.63
0,2864,1524,Scott Brown and Thomas,5474.08
0,2865,1094,Bauer-Henderson,63972.83
0,2866,2385,Dominguez Inc,64621.7
0,2867,2936,Sims-Patterson,40107.96
0,2868,964,Thomas and Sons,21071.57
0,2869,1532,Miller-Montgomery,63655.82
0,2870,1011,Barajas-James,27007.28
0,2871,413,Baker Johnson and Johnson,30669.32
0,2872,8,Foster Miller and Martin,25770.34
0,2873,2675,Smith-Frank,22995.62
0,2874,1201,Ramirez Perry and Simpson,43773.21
0,2875,2680,Higgins Zuniga and Gardner,45702.06
0,2876,2472,Wheeler and Sons,22120.14
0,2877,1950,Mccoy Wilson and Bell,51038.96
0,2878,2616,Hall-Franklin,10022.06
0,2879,1583,Hill Bryant and Montoya,35957.38
0,2880,2389,Reed-Lee,54463.54
0,2881,1738,Harris-Wilson,29517.99
0,2882,396,Matthews-Ferguson,41198.16
0,2883,1599,Patterson-Reynolds,60292.47
0,2884,2489,Cruz-Stewart,78131.32
0,2885,247,Dixon Lewis and Davis,38303.9
0,2886,2546,Lowe Clark and Ellis,53038.2
0,2887,2604,Thomas Lee and Stevens,70435.24
0,2888,2939,Ferrell LLC,68569.71
0,2889,1990,Johnson-Cooper,61593.05
0,2890,405,Casey Ltd,4024.54
0,2891,2319,Bowen Inc,74241.89
0,2892,1205,Garner-Johnson,65288.25
0,2893,2992,Foster-Thomas,6432.07
0,2894,2154,Chan Group,52360.42
0,2895,1565,Castillo Martin and Cobb,38906.96
0,2896,2777,Tucker LLC,42099.5
0,2897,2062,Jones Inc,55379.1
0,2898,1072,Coleman Edwards and Peterson,60752.7
0,2899,2909,Oneal Brown and Rodriguez,56525.63
0,2900,2613,Edwards PLC,33289.24
1,2901,801,Collins-Hall,34368.92
0,2902,2511,Robinson Ltd,37426.95
0,2903,603,Jackson Pena and Lin,67947.95
0,2904,1494,Ochoa Rivas and Clark,13808.3
0,2905,59,Mora Oconnor and Mitchell,6449.13
0,2906,2796,Johnson-Garrett,39107.98
0,2907,185,Doyle-Beltran,20118.67
0,2908,1448,Thomas-Guerrero,72384.28
0,2909,2252,Phillips-Perez,41879.7
0,2910,438,Lutz-Bennett,13293.72
0,2911,2072,Torres Cochran and Ryan,9540.72
0,2912,2835,Coffey Group,51795.28
0,2913,214,Graham-Harris,27353.24
0,2914,2435,Lee Stewart and Landry,23509.37
1,2915,2150,Braun PLC,54967.78
0,2916,1931,Dunn Group,24762.94
0,2917,2974,Campbell Coleman and Rios,46988.59
0,2918,410,Case Rojas and Rodriguez,13171.29
1,2919,2421,Armstrong Ltd,54465.79
0,2920,2103,Rogers-Henderson,36145.79
0,2921,871,Walker Inc,71194.8
0,2922,851,Fields Martinez and Chang,66522.27
1,2923,795,Johnson-Payne,51359.95
0,2924,1024,Anderson Foster and Diaz,56090.21
0,2925,1319,Aguilar Group,75449.25
0,2926,2800,Johnson Dominguez and Kelley,44717.25
0,2927,573,Castillo-Conway,41679.32
0,2928,521,Vargas-Grant,36037.31
0,2929,2762,Wood Murray and Rice,26430.04
0,2930,2532,Kemp Burton and Brown,37105.69
0,2931,1313,Bautista PLC,38777.88
0,2932,352,Reynolds Bell and Rodriguez,5264.04
0,2933,2165,Cox Baker and Thornton,6413.07
0,2934,2231,Jones Rowe and Becker,29295.63
0,2935,645,Patterson-Santos,16964.93
0,2936,1545,Fitzgerald Inc,49872.8
0,2937,1363,Reed-Irwin,72797.8
0,2938,1614,Scott-Huber,64988.32
0,2939,126,Salazar Ltd,74363.78
0,2940,45,Whitney Miles and Wilson,45143.03
0,2941,2919,Miller-Jones,42500.92
0,2942,2900,Parker-Wang,3089.88
0,2943,1641,Boone-Warner,56648.97
0,2944,2687,Nicholson LLC,75775.96
0,2945,2830,Fleming-Rogers,17527.3
0,2946,1189,Hendricks Group,42723.07
0,2947,273,Hartman Lamb and Miller,24967.39
0,2948,612,Green-Jackson,1686.87
0,2949,2207,Foley-Anderson,59368.11
0,2950,367,Hunter and Sons,66703.5
0,2951,2850,Parker-Holloway,52892.73
0,2952,1470,Lee Thomas and Swanson,8960.82
0,2953,423,Cochran Wagner and Gutierrez,3627.04
0,2954,493,Ayers-Taylor,23355.37
0,2955,1380,Hansen-Day,53102.64
0,2956,2600,Hawkins Moore and Green,36458.96
0,2957,2499,Jones-Ramos,1311.47
0,2958,2431,Dawson LLC,41829.63
0,2959,1449,Smith Group,21914.39
0,2960,701,Underwood-Brown,53274.72
0,2961,51,Kramer Graham and Johnson,28572.19
0,2962,2542,Potts Allen and Wang,39888.57
0,2963,1014,Hughes and Sons,34195.08
0,2964,2058,Lin Whitehead and Henry,46904.27
0,2965,1294,Webster LLC,61140.22
0,2966,646,Jones LLC,55184.36
0,2967,1416,Macias Robinson and White,65318.46
1,2968,162,Smith Mason and Harris,41904.61
0,2969,1255,Buchanan-Meza,43090.17
0,2970,2878,Love Kelly and Espinoza,61668.96
0,2971,2142,Dawson PLC,42565.6
0,2972,979,Webb-Phillips,28169.36
0,2973,2089,Brown-Atkins,67238.5
0,2974,1437,Scott Group,52622.2
0,2975,351,White Group,24893.27
0,2976,2219,Frost-Mayo,44980.79
0,2977,628,Nolan Ltd,11036.72
0,2978,2271,Silva Thomas and Baker,17345.08
0,2979,972,Lee Jones and Williams,38289.59
0,2980,2370,Mendoza-Burns,55915.68
0,2981,1401,Crawford-Lyons,76352.45
0,2982,2325,Frye Inc,63061.66
0,2983,1237,Thornton LLC,3916.3
0,2984,215,Kerr-Garcia,53986.9
0,2985,2962,Poole Phillips and Juarez,76630.02
0,2986,1090,Henderson Harris and Lyons,69613.28
0,2987,2106,Smith Nguyen and Fischer,50062.31
0,2988,84,Marshall-Hall,72687.74
0,2989,2233,Brooks LLC,59374.4
0,2990,1007,Hubbard Taylor and Thomas,9845.56
0,2991,2598,Ryan Lester and Hunt,68927.3
0,2992,58,King PLC,23521.85
0,2993,2444,Stephenson Inc,77581.45
0,2994,141,Hayes-Morgan,68277.6
0,2995,2573,Horton-Garcia,13803.94
0,2996,2286,Hill Berry and Anderson,70298.17
0,2997,1769,Wells-Fisher,48823.07
0,2998,1497,Smith LLC,23583.64
0,2999,2912,Lester-Mckenzie,71164.49
